id,location,fault_severity,severity_type,num_events,num_resources,total_log_volume
13453,1009,0,1,1,1,1
12131,1084,2,1,3,2,5
17157,470,0,2,2,1,19
18508,709,0,1,2,2,4
11027,1111,0,4,1,1,1
3259,92,0,2,1,1,2
5523,637,0,1,1,1,17
18291,600,0,2,1,1,43
8180,171,0,1,3,1,4
1117,17,0,2,1,1,2
7609,468,0,2,2,1,264
3652,536,1,1,2,2,2
9753,794,0,1,3,3,10
18071,976,0,2,1,1,40
8261,1093,2,1,1,1,41
1694,1088,1,1,2,2,3
13058,346,0,4,1,1,1
7486,82,1,2,2,2,4
16868,380,0,2,2,1,26
4879,1100,2,1,2,1,504
9222,202,0,2,3,2,4
7987,116,1,2,2,1,3
8665,984,1,1,2,2,6
8103,450,0,2,2,1,20
4975,806,0,1,1,1,13
7614,380,0,2,2,1,21
18473,1106,0,1,1,1,5
15345,478,0,2,2,1,230
1028,332,1,1,2,1,3
8933,922,1,1,1,1,2
8713,497,0,2,2,1,429
1148,419,1,1,2,1,5
300,691,1,2,3,2,4
13956,921,0,2,1,1,35
14701,653,1,1,2,1,7
12997,1067,1,1,2,2,4
2364,118,0,2,2,1,33
3970,122,0,2,2,1,16
15953,471,0,2,2,1,155
5657,734,2,1,2,1,43
15223,451,0,2,2,1,36
8537,842,0,1,1,1,2
17088,430,1,2,3,2,6
320,1100,2,1,2,1,142
7764,691,0,2,3,2,18
12655,471,0,2,2,1,22
9162,1054,1,1,1,1,3
4608,102,0,4,1,1,2
2977,13,2,1,5,4,113
129,726,0,1,1,1,10
4935,821,1,2,1,1,13
8382,189,0,2,2,1,2
6797,313,0,2,2,1,10
15800,1026,0,2,1,1,4
2187,738,1,2,1,1,3
9193,175,0,4,1,1,2
16498,1100,2,1,2,1,153
6096,474,0,2,2,1,34
13480,1011,1,1,1,1,14
5340,1026,2,1,2,2,12
10906,537,1,1,1,1,2
2041,759,0,1,1,1,1
15691,477,0,2,2,1,190
15307,242,0,2,2,1,324
17695,799,1,1,2,2,2
11688,468,0,2,2,1,122
14136,466,0,2,2,1,4
10198,253,0,2,2,1,4
3459,846,2,2,1,1,50
11261,541,1,1,1,1,1
2170,931,2,2,1,1,8
1921,508,0,2,2,1,179
142,734,2,1,2,1,28
15204,1100,2,1,2,1,92
13825,845,2,2,1,1,58
17184,839,0,2,1,1,5
10088,228,1,2,2,1,4
16531,344,0,2,2,1,16
1449,242,0,1,1,1,1
9534,146,0,2,2,1,4
17042,478,0,2,2,1,134
3179,469,0,2,2,1,68
7972,734,0,1,2,1,50
18049,1093,1,1,1,1,6
15717,270,0,2,2,1,4
1528,646,2,1,1,1,14
2205,1076,0,2,1,1,1
6993,500,0,2,2,1,6
8312,875,0,1,1,1,138
16046,471,0,2,2,1,119
3277,459,0,2,2,1,8
4083,704,0,1,2,1,13
8199,845,2,2,1,1,30
9451,469,0,2,2,1,121
15599,609,0,1,2,2,5
317,236,0,1,3,1,9
2732,599,0,1,1,1,1
2410,50,0,1,1,1,5
7035,821,2,1,3,2,13
14361,704,2,1,2,1,42
8178,995,1,2,1,1,25
1165,509,0,2,2,1,96
13206,967,2,1,3,2,38
13837,102,0,2,2,1,14
16764,618,0,1,3,3,9
7393,311,0,4,1,1,1
6705,73,0,1,1,1,2
9213,213,1,2,2,1,4
8064,845,0,2,1,1,9
4577,667,2,1,1,1,19
11632,382,0,2,2,1,6
345,895,1,1,3,1,36
9666,921,1,2,1,1,6
8378,1008,0,1,2,1,24
16434,497,0,2,2,1,153
17337,471,0,2,2,1,52
15780,887,0,1,1,1,28
53,242,0,1,3,1,297
10773,518,0,2,2,1,7
1948,443,0,2,2,1,7
13017,746,0,1,1,1,2
2319,272,0,1,3,2,9
15539,1026,0,2,1,1,1
630,344,0,2,2,1,10
6710,959,0,2,1,1,1
15760,1092,1,1,1,1,5
2567,906,2,1,1,1,15
16761,153,0,1,3,1,4
10135,476,0,2,2,1,107
5358,1111,1,1,1,1,5
4555,600,2,2,1,1,44
15839,522,0,2,2,1,4
17664,944,1,1,1,1,4
12682,794,0,1,3,3,5
2696,798,1,2,1,1,5
16638,977,1,1,3,3,5
7891,481,0,2,2,1,115
18257,367,1,2,2,1,4
6902,1019,2,2,1,1,15
11135,126,0,2,2,1,26
10820,646,1,1,1,1,6
15857,1086,0,2,1,1,34
5708,380,0,1,2,1,17
15939,237,0,2,1,1,2
5396,126,0,2,2,1,79
4307,707,0,2,2,2,5
17025,78,1,2,1,1,2
16025,955,0,1,1,1,4
9546,1055,0,1,2,1,4
9883,979,0,1,1,1,2
3784,1075,0,2,1,1,20
2803,484,0,2,2,1,18
14923,810,2,2,1,1,52
11709,894,0,1,3,1,427
3863,135,0,2,2,1,13
3322,450,0,2,2,1,16
6137,811,0,1,1,1,2
1166,584,0,1,1,1,6
5433,91,1,2,2,1,26
585,962,0,2,1,1,4
5416,79,1,1,2,2,1
3869,1052,1,2,1,1,15
5339,1074,0,1,2,1,4
16065,16,0,1,1,1,2
15348,471,0,2,2,1,337
13164,899,0,1,4,1,13
12780,745,0,1,4,4,4
17521,638,0,1,1,1,169
11815,478,0,2,2,1,123
7251,481,0,2,2,1,118
7547,892,0,1,3,1,27
9717,810,2,1,2,1,61
17608,403,1,1,2,2,3
11873,845,0,2,1,1,12
9399,779,0,2,1,1,6
892,346,1,2,2,1,2
11729,887,0,4,1,1,2
13326,465,0,4,1,1,2
9653,1100,1,1,2,1,66
10489,1100,2,1,2,1,634
6858,798,1,2,1,1,16
4079,948,1,1,2,2,4
6603,619,1,1,1,1,59
13308,846,1,2,1,1,6
6614,469,0,2,2,1,421
13172,694,0,1,1,1,2
11968,1019,0,1,2,1,46
2486,653,0,2,1,1,12
17244,415,1,1,3,1,10
5120,932,0,1,2,1,4
465,684,2,2,1,1,58
1778,667,2,1,1,1,16
6951,1087,0,1,2,1,8
17233,547,0,1,1,1,4
14610,331,0,4,1,1,2
15660,948,1,1,2,2,5
2318,304,0,1,4,2,5
9784,485,0,2,2,1,20
2010,808,0,1,2,1,14
17364,1099,0,1,1,1,22
10417,1106,1,2,1,1,2
8374,435,1,2,2,1,2
8800,1107,2,1,3,2,124
5282,1015,1,1,1,1,11
5422,604,0,1,1,1,2
484,1018,0,1,2,1,16
270,479,0,2,2,1,69
14016,744,1,1,1,1,3
13011,378,0,2,2,1,5
1131,495,0,2,2,1,429
5052,124,0,2,2,1,12
10694,1107,0,1,2,1,71
17268,599,2,2,1,1,61
12621,514,0,2,2,1,23
10526,684,0,1,2,1,45
4148,1021,1,1,1,1,16
1213,197,0,1,3,1,3
18403,9,0,2,1,1,5
6575,931,0,2,1,1,3
12043,126,0,2,2,1,27
8942,169,0,2,3,2,11
8245,443,1,1,3,2,7
3088,738,0,1,1,1,1
12640,690,0,1,1,1,1
5913,778,1,1,2,1,22
3726,1030,0,4,1,1,2
9740,239,0,4,1,1,1
11856,496,0,2,2,1,426
503,962,1,2,1,1,25
6633,73,1,1,3,3,10
8564,497,0,2,2,1,358
9487,938,0,2,1,1,21
768,474,0,2,2,1,7
10798,816,1,2,3,2,4
12762,775,0,1,2,1,16
16063,584,0,1,1,1,5
10068,808,0,1,2,1,25
14462,1010,0,1,1,1,4
7769,653,2,1,2,1,52
1942,640,0,4,1,1,2
13864,1049,0,2,1,1,1
9023,1073,0,2,1,1,2
6273,994,0,1,1,1,4
16816,816,1,2,4,3,5
8142,809,0,1,2,1,6
2835,126,0,2,2,1,46
12153,976,1,1,2,1,17
14395,159,0,1,2,1,7
13885,562,1,1,2,2,10
3207,491,0,2,2,1,5
16925,840,2,1,1,1,13
12054,825,1,1,2,1,11
12325,88,1,1,1,1,4
10614,834,1,2,1,1,10
6126,508,0,2,2,1,33
16296,805,0,1,2,2,7
17564,496,0,2,2,1,133
4443,514,0,2,2,1,475
1824,800,0,1,1,1,2
5393,670,1,1,1,1,18
2217,793,0,1,1,1,34
8732,124,0,2,2,1,30
4391,506,0,2,2,1,89
2148,613,1,1,2,1,13
9154,300,1,2,2,1,4
2516,823,0,1,2,1,104
840,88,1,4,1,1,2
3263,418,1,2,2,1,3
10571,793,0,1,1,1,81
17342,1042,0,2,1,1,6
5785,102,0,2,2,1,54
17305,641,0,1,2,1,6
5172,169,0,4,1,1,6
196,782,0,1,1,1,4
5483,470,0,2,2,1,10
9974,773,0,2,1,1,7
5310,834,1,1,2,1,13
16001,254,0,2,2,1,4
679,734,1,1,2,1,24
16485,244,0,2,2,1,42
9054,296,0,2,2,1,9
11446,1097,1,1,1,1,5
16975,284,1,1,1,1,2
11155,91,0,2,2,1,159
16921,766,0,1,1,1,2
5784,1019,2,1,5,2,132
11599,803,1,1,1,1,2
13808,1052,2,2,1,1,18
17682,325,0,2,2,1,3
5609,1100,2,1,2,1,72
15004,181,1,2,1,1,2
5030,1042,2,2,1,1,14
18449,173,0,4,1,1,2
17370,866,2,1,1,1,44
11689,310,0,2,2,1,2
13460,945,1,1,1,1,6
18527,135,1,1,3,1,7
1071,445,0,2,2,1,6
14536,984,1,1,3,3,5
444,326,1,2,2,1,8
17240,1100,2,1,2,1,114
1444,1052,1,1,2,1,9
4903,457,0,2,2,1,86
8831,1008,0,2,1,1,60
15613,653,0,1,2,1,69
15681,707,0,2,2,2,4
15917,91,0,2,2,1,478
13650,732,0,1,1,1,6
15137,149,0,2,2,1,5
15071,943,1,1,2,1,9
17838,481,0,2,2,1,111
16197,891,0,1,1,1,25
11374,893,0,1,4,1,63
6729,894,0,1,3,1,33
1678,120,0,4,1,1,2
13983,505,0,2,2,1,146
489,72,1,2,1,1,2
7677,418,0,4,1,1,4
9002,925,0,1,1,1,10
4511,646,1,1,1,1,7
15976,1091,0,1,3,3,4
7573,797,1,1,1,1,18
14009,376,0,4,1,1,1
1749,641,1,1,1,1,3
14680,1075,0,2,1,1,12
17897,475,0,2,2,1,47
12479,1107,1,1,2,1,14
10638,527,0,2,1,1,1
8693,892,0,1,2,1,100
8335,684,2,1,2,1,85
9836,957,0,2,1,1,3
213,497,0,2,2,1,406
207,506,0,2,2,1,233
8368,1053,0,2,1,1,2
14328,704,2,1,2,1,33
1803,1023,0,2,1,1,2
3962,506,0,2,2,1,33
5825,122,0,2,2,1,40
4676,161,0,4,1,1,2
7467,518,0,2,2,1,21
5721,495,0,2,2,1,380
9589,734,1,1,2,1,20
5320,1019,2,1,2,1,75
8972,998,0,1,1,1,12
5417,918,1,1,1,1,5
4487,938,0,1,1,1,26
16035,152,0,4,1,1,2
14132,102,0,4,1,1,4
16266,122,0,2,2,1,16
12742,280,1,2,2,1,4
12998,288,0,2,2,1,4
8328,953,0,1,1,1,2
11923,350,1,2,2,1,3
5371,704,1,2,1,1,4
15099,1019,0,2,1,1,1
15237,33,1,5,1,1,3
15134,1061,0,1,2,1,12
6162,821,2,1,2,1,23
16660,1099,0,1,1,1,1
14687,742,0,1,3,2,717
8488,826,2,1,2,2,4
624,165,1,2,1,1,2
14426,793,0,1,1,1,15
7855,834,2,1,2,1,36
12538,976,1,2,1,1,6
10795,810,2,2,1,1,41
13979,533,0,4,2,2,5
6465,800,0,1,1,1,6
5648,292,0,2,2,1,12
11932,338,0,4,1,1,2
9048,957,2,2,1,1,8
13340,810,0,1,2,1,21
477,1042,1,2,1,1,25
5989,1075,2,1,3,2,14
13341,102,0,2,2,1,24
3063,653,2,1,2,1,260
8427,126,0,2,2,1,16
4573,664,0,1,1,1,3
8371,830,2,1,1,1,7
18203,798,0,2,1,1,6
14179,836,0,2,1,1,9
11179,1107,0,1,2,1,31
1107,1107,1,1,2,1,36
4261,443,0,1,2,2,2
5280,1,1,1,2,1,13
11386,356,0,2,2,1,6
8288,1061,1,2,1,1,6
16576,853,1,2,1,1,2
3857,834,2,1,2,1,24
16583,348,0,1,2,1,4
17339,234,1,1,2,2,3
15194,283,0,2,2,1,4
10161,1007,0,1,2,2,1
11737,615,0,1,2,2,112
17252,118,0,2,2,1,41
17424,402,1,2,2,1,8
5764,629,0,1,1,1,2
11686,945,1,1,2,2,8
17187,798,1,2,1,1,49
5169,1099,0,1,1,1,9
3760,899,0,1,3,1,6
16116,126,0,2,2,1,28
5121,236,0,1,2,2,5
14038,973,0,1,1,1,1
17034,102,0,2,2,1,22
16965,734,1,1,3,2,38
16946,497,0,2,2,1,395
3842,1027,0,1,1,1,1
6978,149,0,2,2,1,137
15292,498,0,2,2,1,164
14428,499,0,2,2,1,7
13698,810,1,1,2,1,16
15951,734,2,1,2,1,83
7283,222,0,2,2,1,4
9362,400,1,1,3,1,5
16942,155,0,1,3,1,26
13751,767,0,1,2,2,5
7796,416,1,2,2,1,4
12090,921,1,2,1,1,34
10721,1042,1,2,1,1,12
16151,704,0,2,1,1,4
16089,721,2,1,1,1,18
15350,1018,0,2,1,1,1
3119,509,0,2,2,1,13
7503,1010,1,1,1,1,12
15878,601,0,4,2,2,1
6098,504,0,4,1,1,1
14995,147,1,2,2,1,2
8036,1014,0,1,1,1,2
3772,613,0,2,2,1,7
5304,1019,1,2,1,1,10
6598,496,0,2,2,1,294
8600,91,0,2,2,1,6
8947,818,1,1,1,1,106
4254,1018,0,1,2,1,5
1441,549,0,1,3,2,16
6448,475,0,2,2,1,4
16374,460,0,2,2,1,12
17841,763,0,2,1,1,7
15895,889,0,1,1,1,1
13025,250,0,2,2,1,2
1271,410,0,4,1,1,2
4285,102,0,2,2,1,11
18395,846,0,2,1,1,28
938,1107,2,2,1,1,3
15310,909,0,1,2,2,3
10601,488,0,2,2,1,41
11739,95,0,2,2,1,36
8799,505,0,2,2,1,146
11306,494,0,2,2,1,221
9682,815,1,1,1,1,44
4410,445,0,2,2,1,30
3035,1088,1,1,2,2,4
12839,705,1,1,1,1,2
9887,469,0,2,2,1,212
10320,357,0,2,1,1,2
7048,447,1,1,3,1,17
15494,1,0,1,2,1,3
18463,229,1,1,2,1,5
8406,877,0,1,2,1,6
5192,881,0,1,4,3,3
6516,469,0,2,2,1,129
5909,638,1,1,2,1,10
92,600,0,2,1,1,12
2624,855,0,2,1,1,2
1434,512,0,4,1,1,1
68,684,2,2,1,1,104
10207,756,1,1,2,2,2
10145,91,0,2,2,1,14
11694,1031,1,1,1,1,12
7845,923,0,2,1,1,1
14711,793,0,1,1,1,97
7600,603,0,1,4,2,13
14338,289,0,2,2,1,4
15136,324,0,2,2,1,4
5910,156,0,2,2,1,10
15381,1008,2,2,1,1,93
4142,957,0,1,2,2,2
17310,232,0,4,1,1,1
14481,326,0,2,2,1,2
12224,810,0,2,1,1,8
13578,1042,0,2,1,1,16
17276,469,0,2,2,1,106
17357,706,2,1,1,1,3
12718,507,0,2,2,1,10
14878,936,1,1,2,2,4
14085,392,1,1,1,1,1
14169,735,0,1,1,1,3
1666,1008,0,2,1,1,1
12018,242,0,2,2,1,13
11352,1019,2,1,2,2,10
16698,955,0,2,1,1,3
2415,290,0,4,1,1,1
4429,846,0,2,1,1,12
9504,695,2,1,1,1,6
6887,925,2,1,2,2,70
2220,818,1,1,1,1,14
5345,734,2,1,2,2,88
13891,491,0,2,2,1,126
269,891,0,2,1,1,1
10783,1019,0,2,1,1,8
18086,135,0,2,2,1,6
17082,1094,0,1,1,1,2
99,149,0,2,2,1,254
10529,353,0,2,2,1,8
505,834,0,2,1,1,14
9778,1017,1,1,1,1,2
17908,921,0,2,1,1,7
6523,496,0,2,2,1,58
11896,1019,1,2,1,1,19
15469,977,1,5,1,1,1
2383,925,0,1,1,1,136
2219,1038,1,1,1,1,2
3812,427,1,2,2,1,11
1681,752,0,1,1,1,1
2846,382,0,2,2,1,3
12117,763,2,2,1,1,73
5295,921,1,2,1,1,14
9377,793,0,2,1,1,19
1500,1101,0,1,1,1,2
16192,1042,1,2,1,1,11
15840,488,0,1,2,1,19
8133,242,0,2,2,1,211
4323,1046,1,1,2,2,11
9754,644,1,1,2,1,416
6346,1107,2,1,2,1,149
10709,317,0,2,2,1,10
14281,1097,1,1,1,1,1
462,1008,1,1,2,1,32
5272,1030,0,1,1,1,9
10814,883,0,2,1,1,1
9608,485,0,2,2,1,7
732,909,0,2,2,2,2
17266,298,0,2,2,1,5
6712,912,1,1,1,1,2
7034,957,0,1,2,2,2
11733,311,0,2,2,1,12
682,455,0,2,2,1,14
9040,1107,2,1,2,1,26
260,653,0,2,1,1,12
18057,653,0,2,1,1,9
9473,494,0,2,2,1,47
84,745,1,1,2,2,4
5039,457,0,2,2,1,63
1247,1,0,1,2,1,7
15796,122,0,2,2,1,6
7912,1030,0,1,1,1,5
2569,124,0,2,2,1,8
12306,282,0,2,2,1,6
14311,816,1,2,5,4,3
6174,507,0,2,2,1,73
8991,12,1,1,1,1,11
10080,808,0,1,2,1,22
3337,613,1,1,3,1,38
9044,496,0,2,2,1,24
17170,508,0,2,2,1,38
5298,1103,0,1,1,1,2
15386,846,2,2,1,1,28
16550,313,0,2,2,1,12
992,579,0,1,1,1,6
15463,771,0,2,1,1,4
15327,805,0,4,1,1,2
15067,995,0,2,1,1,10
6479,475,0,2,2,1,29
10300,478,0,2,2,1,42
8480,881,0,1,2,2,4
5777,147,0,2,2,1,3
720,154,1,2,2,1,2
9166,946,0,1,1,1,20
4678,1034,0,1,1,1,8
14739,864,1,5,1,1,2
3261,16,1,1,1,1,2
5115,91,0,2,2,1,23
10246,735,0,1,1,1,5
7298,836,0,2,1,1,4
7697,126,0,2,2,1,55
2689,814,0,1,1,1,19
15416,223,0,1,3,1,3
3902,9,0,1,2,1,7
10179,91,0,2,2,1,162
14812,894,0,1,3,1,30
4120,745,0,1,3,3,9
9946,1049,0,1,1,1,2
16988,657,0,2,2,2,3
7753,476,0,2,2,1,2
1154,252,1,1,3,2,5
959,1097,1,1,1,1,5
8366,1008,1,2,1,1,25
11225,72,1,1,1,1,7
12183,490,0,2,2,1,7
15451,613,0,2,1,1,12
17615,792,0,1,1,1,1
17100,476,0,2,2,1,30
14001,812,0,2,1,1,2
13162,1115,0,1,1,1,5
16729,851,1,1,2,2,6
17397,936,0,4,2,2,6
3333,1100,2,1,2,1,93
7147,242,0,2,2,1,346
13483,496,0,2,2,1,109
3878,810,1,2,2,1,11
1617,481,0,2,2,1,90
5493,1117,0,1,1,1,1
2663,957,0,1,1,1,5
7378,32,2,1,6,5,20
10857,1019,1,2,1,1,40
16023,118,0,2,2,1,32
8189,526,0,2,2,1,7
6827,800,0,1,1,1,3
2070,808,0,1,1,1,2
11476,504,0,2,2,1,36
10560,373,0,2,2,1,7
822,91,0,2,2,1,398
14511,638,2,1,2,1,75
3704,270,1,2,2,1,4
12659,317,0,1,3,1,4
7137,102,0,2,2,1,27
17925,603,0,4,1,1,1
28,889,0,2,1,1,2
9394,45,0,4,1,1,1
11380,396,1,2,2,1,2
7514,149,1,2,2,1,4
9306,906,1,1,1,1,6
1409,723,0,4,1,1,1
2749,769,0,1,1,1,2
15541,962,1,2,1,1,6
6121,369,0,4,1,1,4
13996,236,1,1,3,2,4
17922,890,0,1,1,1,2
14744,226,1,2,2,1,4
14372,300,1,2,2,1,3
5464,1037,1,1,1,1,1
11238,928,0,1,1,1,2
11104,418,1,2,2,1,2
16424,1097,0,2,1,1,8
16659,415,0,2,2,1,13
11018,475,0,2,2,1,63
3457,157,0,2,2,1,19
5047,805,0,2,1,1,2
13020,478,0,1,3,1,34
1639,473,0,2,2,1,3
922,790,1,1,2,2,6
16079,972,1,1,1,1,2
12889,755,0,2,1,1,3
12681,551,2,1,1,1,24
14278,644,0,1,2,1,2
4327,485,0,2,2,1,44
12098,599,0,2,1,1,9
16095,618,2,1,1,1,1
16796,16,1,1,1,1,4
10432,895,1,1,3,1,19
12469,945,0,1,1,1,3
7423,1038,0,1,1,1,2
15221,1120,1,1,1,1,46
16446,488,0,2,2,1,42
13252,830,2,1,1,1,21
16281,149,0,2,2,1,7
13071,655,0,1,2,1,4
38,468,0,2,2,1,10
80,194,0,2,1,1,3
79,8,0,1,2,1,4
8608,1052,2,1,2,2,34
3189,1061,2,2,1,1,25
1115,244,0,2,2,1,33
6160,1019,0,2,1,1,16
7840,133,0,2,2,1,13
16401,980,1,2,1,1,3
8641,638,1,1,2,1,86
4383,315,0,1,1,1,1
6803,1008,0,2,1,1,7
43,300,0,2,2,1,12
9528,1086,0,2,1,1,2
6347,1066,0,1,3,3,4
27,793,0,1,1,1,5
13433,495,0,2,2,1,6
8,243,0,2,2,1,16
3590,998,2,1,1,1,1
4388,797,1,1,2,2,6
131,621,1,1,1,1,2
9373,33,2,1,4,3,45
9661,608,0,2,1,1,1
3752,149,0,2,2,1,158
243,520,0,2,2,1,26
15511,283,1,2,2,1,2
18200,1048,1,1,1,1,3
4361,13,1,1,1,1,1
7975,124,0,2,2,1,4
8594,89,1,2,2,1,166
8211,851,0,1,1,1,2
2499,1030,1,1,1,1,1
12869,130,1,2,2,1,2
12001,527,0,2,1,1,1
3700,745,2,1,6,5,14
2915,228,0,4,1,1,4
2496,13,0,2,1,1,1
5759,793,0,2,1,1,1
4782,91,0,1,3,1,14
16979,846,0,1,2,1,4
2503,473,0,2,2,1,6
5372,962,0,2,1,1,15
2323,485,0,2,2,1,21
6676,816,1,1,2,2,13
9348,276,0,2,2,1,8
12367,926,2,1,1,1,43
8902,375,0,2,2,1,45
14201,690,0,2,1,1,1
16341,460,0,2,2,1,24
9349,276,0,2,2,1,5
703,313,0,2,2,1,14
5951,846,1,2,1,1,26
12364,468,0,1,2,1,9
18364,936,1,2,2,2,2
1,601,1,1,2,2,5
7309,600,0,2,1,1,81
1964,1111,0,2,1,1,1
7415,619,0,1,1,1,9
8584,157,0,2,2,1,13
11885,755,0,2,1,1,3
6393,13,0,2,2,2,1
495,704,1,2,1,1,20
17800,484,0,2,2,1,3
10336,919,0,2,1,1,1
8458,12,1,1,1,1,1
18105,159,0,2,2,1,4
8158,478,0,2,2,1,171
4009,731,0,1,1,1,4
3934,375,0,2,2,1,21
5852,599,0,2,1,1,2
11016,921,2,2,1,1,47
13451,921,1,2,1,1,16
15470,1061,1,2,1,1,11
8078,127,0,2,2,1,2
4561,112,1,2,2,1,3
9558,619,0,1,1,1,1
12189,157,1,1,2,1,3
6148,957,0,5,1,1,2
1320,875,0,2,1,1,1
13966,106,0,4,1,1,1
8577,1042,0,2,1,1,38
11955,242,0,2,2,1,4
13681,226,1,2,2,1,9
191,95,1,2,2,1,6
17962,793,0,1,1,1,28
6970,466,0,2,2,1,27
18372,944,1,2,1,1,1
9075,793,0,2,1,1,2
9179,794,0,1,1,1,3
12184,474,0,2,2,1,10
17101,149,0,2,2,1,52
3855,793,0,1,1,1,59
1035,618,0,1,4,3,4
2026,1054,1,2,1,1,3
11313,1010,1,1,1,1,2
16825,466,0,2,2,1,5
6717,33,1,1,1,1,4
15970,1011,1,1,1,1,4
11118,477,0,2,2,1,4
772,763,1,2,1,1,15
7009,472,0,2,2,1,4
3697,116,0,2,2,1,8
1385,122,0,2,2,1,60
10765,976,1,2,1,1,14
12201,480,0,2,2,1,98
11854,495,0,2,2,1,55
1767,239,0,2,2,1,9
15158,1095,0,2,1,1,1
6857,1113,1,1,1,1,10
2931,805,0,2,1,1,5
14156,491,0,2,2,1,7
15306,887,0,1,1,1,3
13548,738,1,1,2,2,1
10482,704,0,2,1,1,8
14505,148,0,2,2,1,4
12720,1075,1,1,2,1,28
11030,808,0,1,2,1,11
17208,837,1,1,3,2,9
14129,155,0,2,2,1,30
7941,756,0,1,1,1,5
1069,126,0,2,2,1,10
4295,498,0,4,1,1,3
17982,1061,0,2,1,1,8
3835,336,1,2,2,1,2
5306,654,1,5,1,1,2
3778,493,0,2,2,1,4
7829,664,0,1,1,1,2
10941,836,0,1,1,1,4
12747,206,1,2,2,1,2
10059,821,2,1,2,1,15
14783,653,1,1,2,2,18
17595,1,2,1,2,1,44
12692,816,0,1,1,1,1
7313,1020,2,1,1,1,20
6789,450,0,2,2,1,8
8340,255,0,2,2,1,26
5608,470,0,2,2,1,2
17517,475,0,2,2,1,71
12329,644,1,1,2,1,12
15267,461,0,2,2,1,45
10026,879,0,2,1,1,2
2937,613,0,1,2,1,36
7350,821,0,1,5,2,57
2857,155,0,2,1,1,1
17464,124,0,2,2,1,24
14909,1033,2,1,1,1,2
6834,1015,1,1,1,1,5
9299,496,0,2,1,1,1
13088,816,1,1,2,2,4
13079,1023,0,1,2,1,2
17207,126,0,2,2,1,127
10951,468,0,2,2,1,12
13724,846,1,2,1,1,18
2909,834,2,2,1,1,21
4882,296,1,2,2,1,44
15107,713,0,2,1,1,3
9328,726,2,1,1,1,13
499,892,2,1,3,1,50
9780,737,1,2,1,1,4
2100,1042,1,1,2,1,14
14070,977,1,5,1,1,4
5427,1023,0,2,1,1,1
3844,805,0,1,1,1,2
13324,158,0,1,3,1,13
2618,600,2,2,1,1,75
2445,266,1,2,2,1,2
5607,607,0,4,2,2,12
11526,600,2,2,1,1,15
9543,499,0,2,2,1,2
7148,1033,0,1,1,1,6
12840,808,0,1,2,1,13
2501,122,0,2,2,1,43
1478,122,0,2,2,1,64
10959,159,0,2,2,1,12
15844,1030,1,1,1,1,2
15351,525,0,1,3,2,22
16721,744,0,1,1,1,2
10871,976,0,1,2,1,25
8969,126,0,2,2,1,36
5672,1099,0,1,1,1,37
7235,734,0,1,2,1,41
5375,7,1,1,1,1,19
11342,408,1,2,2,1,4
16356,120,1,2,2,1,3
17547,870,0,1,1,1,2
12639,292,0,2,2,1,10
3607,883,1,1,1,1,1
10564,505,0,2,2,1,568
1557,181,0,2,2,1,8
8738,1054,0,4,1,1,1
3278,73,1,1,3,3,5
7097,451,0,2,2,1,53
1730,1110,0,1,1,1,1
10450,488,0,2,2,1,22
17687,931,0,2,1,1,2
4362,183,0,1,3,1,4
10127,1088,1,1,2,2,3
14714,210,0,2,2,1,5
7497,684,0,2,1,1,52
10822,884,2,1,1,1,17
10762,707,0,2,1,1,4
15772,91,0,2,2,1,12
7401,924,0,1,2,2,4
16484,283,0,2,2,1,5
130,7,0,1,1,1,3
6292,834,2,2,1,1,38
9127,1024,0,1,1,1,20
4252,477,0,1,3,1,95
9006,226,1,2,2,1,6
3380,475,0,2,2,1,11
14938,948,0,1,2,2,5
12817,139,0,2,2,1,4
17452,817,0,2,1,1,6
12583,3,0,2,1,1,1
15938,883,1,1,1,1,2
12349,600,2,2,1,1,22
9243,909,1,1,4,4,3
6812,242,0,2,2,1,298
16752,931,0,1,2,1,2
7719,976,2,1,2,1,38
1002,665,1,1,1,1,20
4861,1017,1,1,1,1,1
10442,459,0,2,2,1,4
12396,1107,0,2,1,1,20
421,836,0,1,1,1,15
608,1008,1,2,1,1,16
134,892,2,1,3,1,28
18344,197,0,4,1,1,2
9982,834,1,2,1,1,34
7259,91,0,2,2,1,52
1587,363,1,2,1,1,2
16991,135,0,2,2,1,40
12344,1056,1,1,1,1,2
17807,903,1,1,1,1,6
5845,155,0,2,2,1,22
15860,821,1,1,2,2,66
16312,141,0,2,2,1,8
2765,734,0,2,1,1,9
20,79,0,2,3,3,2
5273,640,1,1,1,1,2
5062,374,0,2,2,1,30
9420,892,0,2,3,1,4
14743,1007,0,1,2,1,9
18101,255,0,2,2,1,85
15418,895,1,1,3,1,36
8278,499,0,2,2,1,290
12498,145,0,2,2,1,3
16505,1075,0,2,1,1,8
18346,445,0,2,2,1,11
10982,108,1,2,2,1,8
5279,548,0,1,1,1,2
2327,936,2,1,1,1,2
9180,798,1,2,1,1,3
7877,506,0,2,2,1,190
10324,65,2,1,4,1,46
17512,466,0,2,2,1,6
5774,208,0,4,1,1,1
14684,710,0,2,1,1,1
3660,823,0,2,1,1,6
18548,278,0,2,2,1,22
3745,465,0,1,4,2,50
17265,1061,2,2,1,1,1
5202,648,0,1,3,2,50
17285,834,2,1,2,1,41
7023,599,2,2,1,1,50
18490,1008,0,2,1,1,17
1087,1107,0,2,1,1,7
